subject	BlockReport	condition	trial_num	yn	setsize	response	error	message	feedback	rt
3	experiment	RVvGV	237	1	3	40	0	HIT	HIT	879
3	experiment	RVvGV	238	1	18	40	0	HIT	HIT	539
3	experiment	RVvGV	239	1	18	40	0	HIT	HIT	442
3	experiment	RVvGV	240	1	18	40	0	HIT	HIT	418
3	experiment	RVvGV	241	1	12	40	0	HIT	HIT	391
3	experiment	RVvGV	242	1	6	40	0	HIT	HIT	429
3	experiment	RVvGV	243	0	6	1	0	TNEG	TNEG	741
3	experiment	RVvGV	244	0	18	1	0	TNEG	TNEG	946
3	experiment	RVvGV	245	0	6	1	0	TNEG	TNEG	796
3	experiment	RVvGV	246	1	12	40	0	HIT	HIT	487
3	experiment	RVvGV	247	1	6	40	0	HIT	HIT	468
3	experiment	RVvGV	248	0	3	1	0	TNEG	TNEG	751
3	experiment	RVvGV	249	0	12	1	0	TNEG	TNEG	824
3	experiment	RVvGV	250	0	18	1	0	TNEG	TNEG	746
3	experiment	RVvGV	251	0	3	1	0	TNEG	TNEG	864
3	experiment	RVvGV	252	1	3	40	0	HIT	HIT	814
3	experiment	RVvGV	253	1	18	40	0	HIT	HIT	513
3	experiment	RVvGV	254	1	12	40	0	HIT	HIT	415
3	experiment	RVvGV	255	1	6	40	0	HIT	HIT	380
3	experiment	RVvGV	256	1	6	40	0	HIT	HIT	405
3	experiment	RVvGV	257	1	3	40	0	HIT	HIT	405
3	experiment	RVvGV	258	1	12	40	0	HIT	HIT	447
3	experiment	RVvGV	259	0	18	1	0	TNEG	TNEG	794
3	experiment	RVvGV	260	1	3	40	0	HIT	HIT	559
3	experiment	RVvGV	261	1	3	40	0	HIT	HIT	415
3	experiment	RVvGV	262	0	12	1	0	TNEG	TNEG	743
3	experiment	RVvGV	263	1	18	40	0	HIT	HIT	721
3	experiment	RVvGV	264	1	6	40	0	HIT	HIT	412
3	experiment	RVvGV	265	0	3	1	0	TNEG	TNEG	1023
3	experiment	RVvGV	266	0	18	1	0	TNEG	TNEG	738
3	experiment	RVvGV	267	0	12	1	0	TNEG	TNEG	711
3	experiment	RVvGV	268	1	3	40	0	HIT	HIT	767
3	experiment	RVvGV	269	0	18	1	0	TNEG	TNEG	730
3	experiment	RVvGV	270	0	18	1	0	TNEG	TNEG	802
3	experiment	RVvGV	271	0	6	1	0	TNEG	TNEG	756
3	experiment	RVvGV	272	1	18	40	0	HIT	HIT	809
3	experiment	RVvGV	273	0	3	1	0	TNEG	TNEG	711
3	experiment	RVvGV	274	1	12	40	0	HIT	HIT	591
3	experiment	RVvGV	275	1	6	40	0	HIT	HIT	477
3	experiment	RVvGV	276	1	18	40	0	HIT	HIT	634
3	experiment	RVvGV	277	0	6	1	0	TNEG	TNEG	1045
3	experiment	RVvGV	278	0	12	1	0	TNEG	TNEG	687
3	experiment	RVvGV	279	1	6	40	0	HIT	HIT	740
3	experiment	RVvGV	280	1	6	40	0	HIT	HIT	613
3	experiment	RVvGV	281	1	6	40	0	HIT	HIT	420
3	experiment	RVvGV	282	1	18	40	0	HIT	HIT	417
3	experiment	RVvGV	283	1	6	40	0	HIT	HIT	588
3	experiment	RVvGV	284	1	18	40	0	HIT	HIT	498
3	experiment	RVvGV	285	1	12	40	0	HIT	HIT	463
3	experiment	RVvGV	286	0	12	1	0	TNEG	TNEG	831
3	experiment	RVvGV	287	0	6	1	0	TNEG	TNEG	781
3	experiment	RVvGV	288	0	3	1	0	TNEG	TNEG	743
3	experiment	RVvGV	289	1	3	40	0	HIT	HIT	703
3	experiment	RVvGV	290	0	6	1	0	TNEG	TNEG	1020
3	experiment	RVvGV	291	0	18	1	0	TNEG	TNEG	770
3	experiment	RVvGV	292	1	18	40	0	HIT	HIT	970
3	experiment	RVvGV	293	0	18	1	0	TNEG	TNEG	962
3	experiment	RVvGV	294	0	12	1	0	TNEG	TNEG	1663
3	experiment	RVvGV	295	1	6	40	0	HIT	HIT	725
3	experiment	RVvGV	296	1	18	40	0	HIT	HIT	618
3	experiment	RVvGV	297	1	6	40	0	HIT	HIT	412
3	experiment	RVvGV	298	0	3	1	0	TNEG	TNEG	823
3	experiment	RVvGV	299	1	6	40	0	HIT	HIT	500
3	experiment	RVvGV	300	0	18	1	0	TNEG	TNEG	690
3	experiment	RVvGV	301	0	18	1	0	TNEG	TNEG	754
3	experiment	RVvGV	302	0	18	1	0	TNEG	TNEG	767
3	experiment	RVvGV	303	1	6	40	0	HIT	HIT	436
3	experiment	RVvGV	304	0	12	1	0	TNEG	TNEG	735
3	experiment	RVvGV	305	0	3	1	0	TNEG	TNEG	759
3	experiment	RVvGV	306	0	6	1	0	TNEG	TNEG	765
3	experiment	RVvGV	307	1	6	40	0	HIT	HIT	468
3	experiment	RVvGV	308	1	18	40	0	HIT	HIT	658
3	experiment	RVvGV	309	0	3	1	0	TNEG	TNEG	847
3	experiment	RVvGV	310	0	12	1	0	TNEG	TNEG	831
3	experiment	RVvGV	311	1	12	40	0	HIT	HIT	615
3	experiment	RVvGV	312	0	6	1	0	TNEG	TNEG	812
3	experiment	RVvGV	313	1	6	40	0	HIT	HIT	605
3	experiment	RVvGV	314	0	3	1	0	TNEG	TNEG	895
3	experiment	RVvGV	315	1	18	40	0	HIT	HIT	506
3	experiment	RVvGV	316	1	12	40	0	HIT	HIT	616
3	experiment	RVvGV	317	1	12	40	0	HIT	HIT	551
3	experiment	RVvGV	318	0	18	1	0	TNEG	TNEG	986
3	experiment	RVvGV	319	1	18	40	0	HIT	HIT	754
3	experiment	RVvGV	320	1	3	40	0	HIT	HIT	479
3	experiment	RVvGV	321	1	12	40	0	HIT	HIT	447
3	experiment	RVvGV	322	1	18	40	0	HIT	HIT	482
3	experiment	RVvGV	323	0	3	1	0	TNEG	TNEG	1046
3	experiment	RVvGV	324	0	3	1	0	TNEG	TNEG	735
3	experiment	RVvGV	325	1	6	40	0	HIT	HIT	572
3	experiment	RVvGV	326	0	18	1	0	TNEG	TNEG	634
3	experiment	RVvGV	327	1	3	40	0	HIT	HIT	527
3	experiment	RVvGV	328	1	3	40	0	HIT	HIT	479
3	experiment	RVvGV	329	1	6	40	0	HIT	HIT	476
3	experiment	RVvGV	330	1	12	40	0	HIT	HIT	423
3	experiment	RVvGV	331	0	12	1	0	TNEG	TNEG	775
3	experiment	RVvGV	332	0	18	1	0	TNEG	TNEG	1002
3	experiment	RVvGV	333	1	18	40	0	HIT	HIT	410
3	experiment	RVvGV	334	0	18	1	0	TNEG	TNEG	618
3	experiment	RVvGV	335	0	6	1	0	TNEG	TNEG	588
3	experiment	RVvGV	336	0	6	1	0	TNEG	TNEG	556
3	experiment	RVvGV	337	0	12	1	0	TNEG	TNEG	606
3	experiment	RVvGV	338	1	6	40	0	HIT	HIT	451
3	experiment	RVvGV	339	1	6	40	0	HIT	HIT	500
3	experiment	RVvGV	340	1	18	40	0	HIT	HIT	498
3	experiment	RVvGV	341	1	6	40	0	HIT	HIT	420
3	experiment	RVvGV	342	0	6	1	0	TNEG	TNEG	717
3	experiment	RVvGV	343	0	12	1	0	TNEG	TNEG	799
3	experiment	RVvGV	344	0	18	1	0	TNEG	TNEG	538
3	experiment	RVvGV	345	1	12	40	0	HIT	HIT	471
3	experiment	RVvGV	346	0	18	1	0	TNEG	TNEG	634
3	experiment	RVvGV	347	0	3	1	0	TNEG	TNEG	679
3	experiment	RVvGV	348	1	18	40	0	HIT	HIT	722
3	experiment	RVvGV	349	1	6	40	0	HIT	HIT	532
3	experiment	RVvGV	350	1	18	40	0	HIT	HIT	458
3	experiment	RVvGV	351	0	6	1	0	TNEG	TNEG	557
3	experiment	RVvGV	352	0	3	1	0	TNEG	TNEG	567
3	experiment	RVvGV	353	0	18	1	0	TNEG	TNEG	602
3	experiment	RVvGV	354	1	3	40	0	HIT	HIT	543
3	experiment	RVvGV	355	0	3	1	0	TNEG	TNEG	576
3	experiment	RVvGV	356	0	12	1	0	TNEG	TNEG	567
3	experiment	RVvGV	357	1	3	40	0	HIT	HIT	551
3	experiment	RVvGV	358	1	3	40	0	HIT	HIT	527
3	experiment	RVvGV	359	1	6	40	0	HIT	HIT	588
3	experiment	RVvGV	360	1	12	40	0	HIT	HIT	582
3	experiment	RVvGV	361	0	3	1	0	TNEG	TNEG	903
3	experiment	RVvGV	362	1	18	40	0	HIT	HIT	506
3	experiment	RVvGV	363	0	3	1	0	TNEG	TNEG	999
3	experiment	RVvGV	364	1	6	40	0	HIT	HIT	500
3	experiment	RVvGV	365	1	12	40	0	HIT	HIT	623
3	experiment	RVvGV	366	0	12	1	0	TNEG	TNEG	992
3	experiment	RVvGV	367	0	6	1	0	TNEG	TNEG	1188
3	experiment	RVvGV	368	0	3	1	0	TNEG	TNEG	1695
3	experiment	RVvGV	369	1	18	40	0	HIT	HIT	418
3	experiment	RVvGV	370	0	12	1	0	TNEG	TNEG	663
3	experiment	RVvGV	371	0	12	1	0	TNEG	TNEG	1751
3	experiment	RVvGV	372	1	3	40	0	HIT	HIT	878
3	experiment	RVvGV	373	1	3	40	0	HIT	HIT	599
3	experiment	RVvGV	374	1	3	40	0	HIT	HIT	471
3	experiment	RVvGV	375	0	18	1	0	TNEG	TNEG	882
3	experiment	RVvGV	376	0	18	1	0	TNEG	TNEG	1010
3	experiment	RVvGV	377	1	3	40	0	HIT	HIT	551
3	experiment	RVvGV	378	1	12	40	0	HIT	HIT	440
3	experiment	RVvGV	379	1	12	40	0	HIT	HIT	471
3	experiment	RVvGV	380	0	18	1	0	TNEG	TNEG	890
3	experiment	RVvGV	381	1	18	40	0	HIT	HIT	554
3	experiment	RVvGV	382	0	3	1	0	TNEG	TNEG	759
3	experiment	RVvGV	383	1	12	40	0	HIT	HIT	399
3	experiment	RVvGV	384	1	12	40	0	HIT	HIT	392
3	experiment	RVvGV	385	1	6	40	0	HIT	HIT	395
3	experiment	RVvGV	386	0	6	1	0	TNEG	TNEG	788
3	experiment	RVvGV	387	0	18	1	0	TNEG	TNEG	713
3	experiment	RVvGV	388	1	6	40	0	HIT	HIT	779
3	experiment	RVvGV	389	0	6	1	0	TNEG	TNEG	852
3	experiment	RVvGV	390	1	12	40	0	HIT	HIT	423
3	experiment	RVvGV	391	0	18	1	0	TNEG	TNEG	794
3	experiment	RVvGV	392	0	3	1	0	TNEG	TNEG	879
3	experiment	RVvGV	393	1	18	40	0	HIT	HIT	538
3	experiment	RVvGV	394	0	18	1	0	TNEG	TNEG	778
3	experiment	RVvGV	395	1	18	40	0	HIT	HIT	681
3	experiment	RVvGV	396	0	12	1	0	TNEG	TNEG	703
3	experiment	RVvGV	397	1	6	40	0	HIT	HIT	533
3	experiment	RVvGV	398	1	18	40	0	HIT	HIT	554
3	experiment	RVvGV	399	1	18	40	0	HIT	HIT	521
3	experiment	RVvGV	400	1	6	40	0	HIT	HIT	605
3	practice	RVvGV	1	0	12	1	0	TNEG	TNEG	1243
3	practice	RVvGV	2	0	18	1	0	TNEG	TNEG	732
3	practice	RVvGV	3	0	3	1	0	TNEG	TNEG	793
3	practice	RVvGV	4	0	12	1	0	TNEG	TNEG	835
3	practice	RVvGV	5	0	3	1	0	TNEG	TNEG	777
3	practice	RVvGV	6	1	3	40	0	HIT	HIT	857
3	practice	RVvGV	7	1	18	40	0	HIT	HIT	398
3	practice	RVvGV	8	1	6	40	0	HIT	HIT	431
3	practice	RVvGV	9	1	3	40	0	HIT	HIT	424
3	practice	RVvGV	10	0	6	1	0	TNEG	TNEG	815
3	experiment	RVvGV	1	0	12	1	0	TNEG	TNEG	793
3	experiment	RVvGV	2	1	6	40	0	HIT	HIT	743
3	experiment	RVvGV	3	1	12	40	0	HIT	HIT	451
3	experiment	RVvGV	4	1	12	40	0	HIT	HIT	474
3	experiment	RVvGV	5	1	12	40	0	HIT	HIT	426
3	experiment	RVvGV	6	1	3	40	0	HIT	HIT	407
3	experiment	RVvGV	7	1	6	40	0	HIT	HIT	398
3	experiment	RVvGV	8	1	3	40	0	HIT	HIT	385
3	experiment	RVvGV	9	0	12	1	0	TNEG	TNEG	923
3	experiment	RVvGV	10	0	18	1	0	TNEG	TNEG	926
3	experiment	RVvGV	11	1	18	40	0	HIT	HIT	502
3	experiment	RVvGV	12	0	6	1	0	TNEG	TNEG	831
3	experiment	RVvGV	13	0	18	1	0	TNEG	TNEG	1150
3	experiment	RVvGV	14	0	18	1	0	TNEG	TNEG	845
3	experiment	RVvGV	15	1	12	40	0	HIT	HIT	455
3	experiment	RVvGV	16	1	6	40	0	HIT	HIT	613
3	experiment	RVvGV	17	0	12	1	0	TNEG	TNEG	898
3	experiment	RVvGV	18	1	6	40	0	HIT	HIT	510
3	experiment	RVvGV	19	1	6	40	0	HIT	HIT	542
3	experiment	RVvGV	20	0	3	1	0	TNEG	TNEG	913
3	experiment	RVvGV	21	1	6	40	0	HIT	HIT	390
3	experiment	RVvGV	22	0	3	1	0	TNEG	TNEG	776
3	experiment	RVvGV	23	0	12	1	0	TNEG	TNEG	810
3	experiment	RVvGV	24	0	6	1	0	TNEG	TNEG	550
3	experiment	RVvGV	25	1	12	40	0	HIT	HIT	345
3	experiment	RVvGV	26	0	18	1	0	TNEG	TNEG	717
3	experiment	RVvGV	27	1	12	40	0	HIT	HIT	361
3	experiment	RVvGV	28	0	3	1	0	TNEG	TNEG	792
3	experiment	RVvGV	29	1	18	40	0	HIT	HIT	428
3	experiment	RVvGV	30	0	3	1	0	TNEG	TNEG	720
3	experiment	RVvGV	31	1	18	40	0	HIT	HIT	348
3	experiment	RVvGV	32	0	18	1	0	TNEG	TNEG	732
3	experiment	RVvGV	33	0	6	1	0	TNEG	TNEG	781
3	experiment	RVvGV	34	1	6	40	0	HIT	HIT	501
3	experiment	RVvGV	35	1	12	40	0	HIT	HIT	529
3	experiment	RVvGV	36	0	3	1	0	TNEG	TNEG	768
3	experiment	RVvGV	37	0	18	1	0	TNEG	TNEG	571
3	experiment	RVvGV	38	1	6	40	0	HIT	HIT	525
3	experiment	RVvGV	39	1	3	40	0	HIT	HIT	456
3	experiment	RVvGV	40	0	18	1	0	TNEG	TNEG	819
3	experiment	RVvGV	41	1	3	40	0	HIT	HIT	470
3	experiment	RVvGV	42	1	6	40	0	HIT	HIT	494
3	experiment	RVvGV	43	0	3	1	0	TNEG	TNEG	479
3	experiment	RVvGV	44	0	18	1	0	TNEG	TNEG	538
3	experiment	RVvGV	45	0	12	1	0	TNEG	TNEG	575
3	experiment	RVvGV	46	1	3	40	0	HIT	HIT	1015
3	experiment	RVvGV	47	0	18	1	0	TNEG	TNEG	898
3	experiment	RVvGV	48	0	12	1	0	TNEG	TNEG	862
3	experiment	RVvGV	49	1	12	40	0	HIT	HIT	1192
3	experiment	RVvGV	50	0	18	1	0	TNEG	TNEG	970
3	experiment	RVvGV	51	1	6	40	0	HIT	HIT	1020
3	experiment	RVvGV	52	1	18	40	0	HIT	HIT	522
3	experiment	RVvGV	53	1	3	40	0	HIT	HIT	439
3	experiment	RVvGV	54	0	12	1	0	TNEG	TNEG	799
3	experiment	RVvGV	55	0	18	1	0	TNEG	TNEG	794
3	experiment	RVvGV	56	1	6	40	0	HIT	HIT	668
3	experiment	RVvGV	57	1	3	40	0	HIT	HIT	416
3	experiment	RVvGV	58	0	18	1	0	TNEG	TNEG	730
3	experiment	RVvGV	59	0	12	1	0	TNEG	TNEG	1015
3	experiment	RVvGV	60	0	3	1	0	TNEG	TNEG	479
3	experiment	RVvGV	61	1	3	40	0	HIT	HIT	471
3	experiment	RVvGV	62	0	12	1	0	TNEG	TNEG	765
3	experiment	RVvGV	63	0	12	1	0	TNEG	TNEG	599
3	experiment	RVvGV	64	0	6	1	0	TNEG	TNEG	589
3	experiment	RVvGV	65	0	12	1	0	TNEG	TNEG	616
3	experiment	RVvGV	66	0	18	1	0	TNEG	TNEG	482
3	experiment	RVvGV	67	0	3	1	0	TNEG	TNEG	495
3	experiment	RVvGV	68	0	3	1	0	TNEG	TNEG	519
3	experiment	RVvGV	69	1	18	40	0	HIT	HIT	594
3	experiment	RVvGV	70	1	6	40	0	HIT	HIT	564
3	experiment	RVvGV	71	0	12	1	0	TNEG	TNEG	727
3	experiment	RVvGV	72	0	12	1	0	TNEG	TNEG	880
3	experiment	RVvGV	73	0	12	1	0	TNEG	TNEG	520
3	experiment	RVvGV	74	1	12	40	0	HIT	HIT	472
3	experiment	RVvGV	75	1	6	40	0	HIT	HIT	517
3	experiment	RVvGV	76	1	6	40	0	HIT	HIT	476
3	experiment	RVvGV	77	1	6	40	0	HIT	HIT	468
3	experiment	RVvGV	78	1	18	40	0	HIT	HIT	443
3	experiment	RVvGV	79	1	6	40	0	HIT	HIT	460
3	experiment	RVvGV	80	1	3	40	0	HIT	HIT	431
3	experiment	RVvGV	81	0	12	1	0	TNEG	TNEG	606
3	experiment	RVvGV	82	0	3	1	0	TNEG	TNEG	591
3	experiment	RVvGV	83	1	18	40	0	HIT	HIT	426
3	experiment	RVvGV	84	1	12	40	0	HIT	HIT	488
3	experiment	RVvGV	85	1	3	40	0	HIT	HIT	399
3	experiment	RVvGV	86	1	18	40	0	HIT	HIT	546
3	experiment	RVvGV	87	1	18	40	0	HIT	HIT	458
3	experiment	RVvGV	88	0	12	1	0	TNEG	TNEG	551
3	experiment	RVvGV	89	0	18	1	0	TNEG	TNEG	618
3	experiment	RVvGV	90	0	6	1	0	TNEG	TNEG	492
3	experiment	RVvGV	91	0	3	1	0	TNEG	TNEG	503
3	experiment	RVvGV	92	1	18	40	0	HIT	HIT	586
3	experiment	RVvGV	93	1	12	40	0	HIT	HIT	407
3	experiment	RVvGV	94	1	6	40	0	HIT	HIT	396
3	experiment	RVvGV	95	0	18	1	0	TNEG	TNEG	474
3	experiment	RVvGV	96	0	18	1	0	TNEG	TNEG	648
3	experiment	RVvGV	97	0	6	1	0	TNEG	TNEG	597
3	experiment	RVvGV	98	1	3	40	0	HIT	HIT	463
3	experiment	RVvGV	99	1	12	40	0	HIT	HIT	559
3	experiment	RVvGV	100	1	12	40	0	HIT	HIT	447
3	experiment	RVvGV	101	0	3	1	0	TNEG	TNEG	479
3	experiment	RVvGV	102	1	18	40	0	HIT	HIT	554
3	experiment	RVvGV	103	1	3	40	0	HIT	HIT	455
3	experiment	RVvGV	104	1	18	40	0	HIT	HIT	442
3	experiment	RVvGV	105	0	18	1	0	TNEG	TNEG	538
3	experiment	RVvGV	106	1	18	40	0	HIT	HIT	450
3	experiment	RVvGV	107	1	6	40	0	HIT	HIT	413
3	experiment	RVvGV	108	0	6	1	0	TNEG	TNEG	588
3	experiment	RVvGV	109	1	12	40	0	HIT	HIT	463
3	experiment	RVvGV	110	0	3	1	0	TNEG	TNEG	583
3	experiment	RVvGV	111	0	18	1	0	TNEG	TNEG	570
3	experiment	RVvGV	112	1	6	40	0	HIT	HIT	436
3	experiment	RVvGV	113	1	6	40	0	HIT	HIT	668
3	experiment	RVvGV	114	1	6	40	0	HIT	HIT	420
3	experiment	RVvGV	115	1	12	40	0	HIT	HIT	423
3	experiment	RVvGV	116	1	18	40	0	HIT	HIT	466
3	experiment	RVvGV	117	0	18	1	0	TNEG	TNEG	546
3	experiment	RVvGV	118	1	18	40	0	HIT	HIT	658
3	experiment	RVvGV	119	0	3	1	0	TNEG	TNEG	575
3	experiment	RVvGV	120	1	18	40	0	HIT	HIT	474
3	experiment	RVvGV	121	1	3	40	0	HIT	HIT	487
3	experiment	RVvGV	122	1	18	40	0	HIT	HIT	466
3	experiment	RVvGV	123	0	3	1	0	TNEG	TNEG	576
3	experiment	RVvGV	124	0	3	1	0	TNEG	TNEG	679
3	experiment	RVvGV	125	0	3	1	0	TNEG	TNEG	542
3	experiment	RVvGV	126	1	3	40	0	HIT	HIT	463
3	experiment	RVvGV	127	0	12	1	0	TNEG	TNEG	528
3	experiment	RVvGV	128	0	18	1	0	TNEG	TNEG	826
3	experiment	RVvGV	129	0	18	1	0	TNEG	TNEG	426
3	experiment	RVvGV	130	0	3	1	0	TNEG	TNEG	503
3	experiment	RVvGV	131	1	6	40	0	HIT	HIT	444
3	experiment	RVvGV	132	0	18	1	0	TNEG	TNEG	458
3	experiment	RVvGV	133	0	12	1	0	TNEG	TNEG	535
3	experiment	RVvGV	134	0	3	1	0	TNEG	TNEG	504
3	experiment	RVvGV	135	0	18	1	0	TNEG	TNEG	546
3	experiment	RVvGV	136	0	3	1	0	TNEG	TNEG	431
3	experiment	RVvGV	137	0	18	1	0	TNEG	TNEG	482
3	experiment	RVvGV	138	1	3	40	0	HIT	HIT	440
3	experiment	RVvGV	139	0	18	1	0	TNEG	TNEG	506
3	experiment	RVvGV	140	0	6	1	0	TNEG	TNEG	572
3	experiment	RVvGV	141	0	18	1	0	TNEG	TNEG	458
3	experiment	RVvGV	142	0	18	1	0	TNEG	TNEG	490
3	experiment	RVvGV	143	1	3	40	0	HIT	HIT	431
3	experiment	RVvGV	144	1	3	40	0	HIT	HIT	493
3	experiment	RVvGV	145	0	12	1	0	TNEG	TNEG	567
3	experiment	RVvGV	146	0	18	1	0	TNEG	TNEG	570
3	experiment	RVvGV	147	1	12	40	0	HIT	HIT	471
3	experiment	RVvGV	148	1	6	40	0	HIT	HIT	436
3	experiment	RVvGV	149	0	18	1	0	TNEG	TNEG	490
3	experiment	RVvGV	150	1	3	40	0	HIT	HIT	536
3	experiment	RVvGV	151	1	3	40	0	HIT	HIT	471
3	experiment	RVvGV	152	1	12	40	0	HIT	HIT	446
3	experiment	RVvGV	153	1	3	40	0	HIT	HIT	406
3	experiment	RVvGV	154	0	18	1	0	TNEG	TNEG	522
3	experiment	RVvGV	155	0	18	1	0	TNEG	TNEG	570
3	experiment	RVvGV	156	1	12	40	0	HIT	HIT	487
3	experiment	RVvGV	157	0	12	1	0	TNEG	TNEG	615
3	experiment	RVvGV	158	1	3	40	0	HIT	HIT	591
3	experiment	RVvGV	159	1	18	40	0	HIT	HIT	474
3	experiment	RVvGV	160	1	3	40	0	HIT	HIT	471
3	experiment	RVvGV	161	0	12	1	0	TNEG	TNEG	480
3	experiment	RVvGV	162	0	6	1	0	TNEG	TNEG	580
3	experiment	RVvGV	163	0	6	1	0	TNEG	TNEG	477
3	experiment	RVvGV	164	1	18	40	0	HIT	HIT	482
3	experiment	RVvGV	165	1	3	40	0	HIT	HIT	431
3	experiment	RVvGV	166	1	3	40	0	HIT	HIT	391
3	experiment	RVvGV	167	1	3	40	0	HIT	HIT	399
3	experiment	RVvGV	168	0	12	1	0	TNEG	TNEG	551
3	experiment	RVvGV	169	0	3	1	0	TNEG	TNEG	527
3	experiment	RVvGV	170	1	6	40	0	HIT	HIT	396
3	experiment	RVvGV	171	0	3	1	0	TNEG	TNEG	647
3	experiment	RVvGV	172	0	12	1	0	TNEG	TNEG	503
3	experiment	RVvGV	173	1	18	40	0	HIT	HIT	514
3	experiment	RVvGV	174	1	6	40	0	HIT	HIT	565
3	experiment	RVvGV	175	0	3	1	0	TNEG	TNEG	535
3	experiment	RVvGV	176	1	6	40	0	HIT	HIT	436
3	experiment	RVvGV	177	0	6	1	0	TNEG	TNEG	453
3	experiment	RVvGV	178	1	12	40	0	HIT	HIT	415
3	experiment	RVvGV	179	1	12	40	0	HIT	HIT	559
3	experiment	RVvGV	180	1	12	40	0	HIT	HIT	559
3	experiment	RVvGV	181	0	3	1	0	TNEG	TNEG	430
3	experiment	RVvGV	182	1	12	40	0	HIT	HIT	535
3	experiment	RVvGV	183	0	18	1	0	TNEG	TNEG	466
3	experiment	RVvGV	184	0	12	1	0	TNEG	TNEG	519
3	experiment	RVvGV	185	1	3	40	0	HIT	HIT	575
3	experiment	RVvGV	186	0	6	1	0	TNEG	TNEG	500
3	experiment	RVvGV	187	0	6	1	0	TNEG	TNEG	580
3	experiment	RVvGV	188	0	6	1	0	TNEG	TNEG	517
3	experiment	RVvGV	189	0	12	1	0	TNEG	TNEG	639
3	experiment	RVvGV	190	0	12	1	0	TNEG	TNEG	471
3	experiment	RVvGV	191	1	12	40	0	HIT	HIT	479
3	experiment	RVvGV	192	0	6	1	0	TNEG	TNEG	484
3	experiment	RVvGV	193	0	12	1	0	TNEG	TNEG	591
3	experiment	RVvGV	194	0	12	1	0	TNEG	TNEG	607
3	experiment	RVvGV	195	0	3	1	0	TNEG	TNEG	463
3	experiment	RVvGV	196	0	3	1	0	TNEG	TNEG	607
3	experiment	RVvGV	197	0	6	1	0	TNEG	TNEG	484
3	experiment	RVvGV	198	1	18	40	0	HIT	HIT	546
3	experiment	RVvGV	199	1	18	40	0	HIT	HIT	578
3	experiment	RVvGV	200	1	6	40	0	HIT	HIT	588
3	experiment	RVvGV	201	1	12	40	0	HIT	HIT	526
3	experiment	RVvGV	202	0	6	1	0	TNEG	TNEG	540
3	experiment	RVvGV	203	0	3	1	0	TNEG	TNEG	519
3	experiment	RVvGV	204	0	12	1	0	TNEG	TNEG	591
3	experiment	RVvGV	205	0	18	1	0	TNEG	TNEG	610
3	experiment	RVvGV	206	0	3	1	0	TNEG	TNEG	527
3	experiment	RVvGV	207	0	6	1	0	TNEG	TNEG	524
3	experiment	RVvGV	208	1	6	40	0	HIT	HIT	572
3	experiment	RVvGV	209	1	18	40	0	HIT	HIT	522
3	experiment	RVvGV	210	0	3	1	0	TNEG	TNEG	526
3	experiment	RVvGV	211	1	18	40	0	HIT	HIT	498
3	experiment	RVvGV	212	1	3	40	0	HIT	HIT	519
3	experiment	RVvGV	213	1	6	40	0	HIT	HIT	420
3	experiment	RVvGV	214	0	12	1	0	TNEG	TNEG	591
3	experiment	RVvGV	215	0	6	1	0	TNEG	TNEG	525
3	experiment	RVvGV	216	1	18	40	0	HIT	HIT	562
3	experiment	RVvGV	217	0	12	1	0	TNEG	TNEG	599
3	experiment	RVvGV	218	1	6	40	0	HIT	HIT	565
3	experiment	RVvGV	219	0	6	1	0	TNEG	TNEG	572
3	experiment	RVvGV	220	1	12	40	0	HIT	HIT	623
3	experiment	RVvGV	221	0	18	1	0	TNEG	TNEG	610
3	experiment	RVvGV	222	0	12	1	0	TNEG	TNEG	487
3	experiment	RVvGV	223	1	18	40	0	HIT	HIT	521
3	experiment	RVvGV	224	0	6	1	0	TNEG	TNEG	595
3	experiment	RVvGV	225	1	6	40	0	HIT	HIT	500
3	experiment	RVvGV	226	0	3	1	0	TNEG	TNEG	463
3	experiment	RVvGV	227	1	3	40	0	HIT	HIT	447
3	experiment	RVvGV	228	1	6	40	0	HIT	HIT	636
3	experiment	RVvGV	229	0	3	1	0	TNEG	TNEG	671
3	experiment	RVvGV	230	0	12	1	0	TNEG	TNEG	711
3	experiment	RVvGV	231	0	12	1	0	TNEG	TNEG	527
3	experiment	RVvGV	232	0	3	1	0	TNEG	TNEG	551
3	experiment	RVvGV	233	1	3	40	0	HIT	HIT	495
3	experiment	RVvGV	234	0	18	1	0	TNEG	TNEG	657
3	experiment	RVvGV	235	1	3	40	0	HIT	HIT	543
3	experiment	RVvGV	236	0	18	1	0	TNEG	TNEG	563
3	experiment	RVvGV	237	0	3	1	0	TNEG	TNEG	647
3	experiment	RVvGV	238	0	3	1	0	TNEG	TNEG	527
3	experiment	RVvGV	239	0	6	1	0	TNEG	TNEG	508
3	experiment	RVvGV	240	1	6	40	0	HIT	HIT	595
3	experiment	RVvGV	241	0	18	1	0	TNEG	TNEG	553
3	experiment	RVvGV	242	0	18	1	0	TNEG	TNEG	562
3	experiment	RVvGV	243	0	12	1	0	TNEG	TNEG	535
3	experiment	RVvGV	244	1	6	40	0	HIT	HIT	436
3	experiment	RVvGV	245	0	6	1	0	TNEG	TNEG	708
3	experiment	RVvGV	246	0	18	1	0	TNEG	TNEG	554
3	experiment	RVvGV	247	0	6	1	0	TNEG	TNEG	548
3	experiment	RVvGV	248	1	18	40	0	HIT	HIT	434
